gene,p.value,logfc
Arhgdia,0.0004074780378728255,0.2841652
Pop5,0.008726468398620207,0.19710006
Cd2ap,0.0004192042281481094,0.49186695
Plekhm2,0.008819268845255746,1.1658802
Nmt1,0.00043105704999847405,0.4746189
Strip1,0.00886595891193485,0.46382397
Nek8,0.00043322034159798753,0.6509871
Mrpl18,0.009074052382498319,0.17721444
Zdhhc21,0.00043689648220613254,0.7140024
Hadhb,0.009119516790261972,0.23879904
Gxylt1,0.0004414553484564457,1.0359408
Mccc1,0.009148022530886321,0.4927807
Fgfbp1,0.0004460198115926961,1.0098037
Rrp1,0.009147210263567976,0.19049947
Ahctf1,0.00044975683752047934,0.76891077
Slc25a21,0.009214283214758005,1.1166562
Terf2,0.00045871200092715214,0.52838635
Maged1,0.009342079926392723,0.45760676
0610010F05Rik,0.0004628635776320321,0.94877225
Il10,0.009631860453285856,1.5268964
Tkt,0.00046548545869518613,0.4281013
Gm7849,0.009897957392691973,23.823479
Sp3,0.00046659462576904343,0.5115786
Gadd45b,0.009838226747635464,0.53847855
Pxn,0.00047226064321446125,0.49828467
Gcnt1,0.010094396136379405,1.3063433
5730508B09Rik,0.00047226647338846384,0.63838226
Ube2b,0.010239495126793247,0.1869997
Lmna,0.00048261772639541194,0.5455205
Bend5,0.010428215314018448,2.1416798
Tnfaip3,0.0004899316880762196,0.92901534
Gdpd1,0.010370441979113175,0.18898965
Slc25a12,0.0004913355863499466,0.7196313
Cnpy2,0.010490057367688497,0.1767436
Rfwd3,0.0005047767902881019,0.8412798
Mdk,0.010618514846948219,1.7722796
Chp1,0.0005071976993211861,0.37487137
Taf10,0.010978577777941395,0.21338513
Snx25,0.0005118355969528881,1.6660767
Psmd1,0.010999197746547291,0.28818172
Dnase2a,0.0005190282235053429,0.49696118
Rangap1,0.011000130938713106,0.2724355
Plp2,0.0005266606538591233,0.4152933
Nrep,0.01115604865595674,0.41449523
Aph1a,0.0005292495223979457,0.41830406
Eif3h,0.011196964572818496,0.12934525
Pgap1,0.0005338542465850956,0.9244258
Sar1b,0.011285620911706559,0.23819493
Cr1l,0.0005408324994404841,0.36844444
Eif3e,0.011444132394050028,0.173725
Slc4a8,0.0005396097202700936,0.7968635
Sirt7,0.011570132144785417,0.2951284
Ppm1h,0.000541764455012052,0.7406061
9130230L23Rik,0.011832756057325393,0.41410074
Rras,0.0005449347151667733,1.0909199
Akr1a1,0.011872265866507449,0.09276468
Snrpg,0.0005528522156823076,0.26962712
Habp2,0.012104654412028695,1.2318876
Cers4,0.0005533834948569853,0.8134742
Gm15315,0.012165133470106108,1.785109
Adnp2,0.0005549322613445199,1.4591726
Scd2,0.012303538082863314,0.39020258
Ttc22,0.0005611713734769697,0.7871286
Usp14,0.012466808217366105,0.29351166
Mt1,0.0005684341071390756,0.6120997
Ilf2,0.012552586700748925,0.27076265
Zfp932,0.0005691640664345475,0.85583967
Cutc,0.012725499627111862,0.4386434
Fndc3a,0.0005735143568538207,0.44269538
N6amt2,0.01273246039254607,0.27804288
Sgpp2,0.0005735451371298789,0.70136523
Cebpg,0.012824379884279622,0.23791735
Fnbp1l,0.0005767806432597629,0.43777025
Cmtm8,0.012864309268340238,0.52015173
Tmem150b,0.0005770818571041157,0.60422266
Cdr2,0.013106718112333979,0.7178728
Ms4a8a,0.0005893774637052389,0.44824985
Pla2g4a,0.013096339997963526,0.20592508
Isca2,0.0005882353535214494,0.506987
Mfng,0.013148177783711325,0.8780761
Tomm5,0.0005993797978365741,0.3404289
Rabggta,0.013220930983833442,0.50879824
Mxd1,0.0005984126075858929,0.6974364
Mcts1,0.013571118874291535,0.3021086
mt-Cytb,0.000606995879173756,0.12548961
Chordc1,0.013614774035401756,0.2830715
Clspn,0.0006037160762183725,1.5078043
Cd44,0.013689511743615072,0.3697983
Gucy2c,0.0006108149947554522,0.3808343
Kif2a,0.013797269437905347,0.3009113
Trib2,0.0006210140338189923,0.6438286
Psmc6,0.013845514932680335,0.20320992
Mthfsl,0.0006357714267855531,0.43788978
Eml2,0.014153720167294966,0.74490905
Kcnb1,0.000639004443589476,2.7192047
Oaz1,0.014115975638059103,0.073385
Oasl2,0.0006375096413239737,0.90865636
Taok3,0.014221942081365813,0.23349217
Neurl1a,0.0006421734163269994,0.6638489
Chst4,0.014447741790834993,0.8484687
Ksr1,0.0006484894201352125,2.3308494
Farsa,0.01456809109201172,0.30002654
Cdt1,0.0006540442015742094,0.9549808
Comtd1,0.014574419927615573,0.3357663
Cacna2d2,0.0006585776493618509,0.44604585
Cct2,0.014610048597285258,0.13964456
Rpl35,0.0006599422603991696,0.13288267
Ccl9,0.014705555170272522,0.7613344
Gas7,0.0006571519494776559,1.0845896
Eif1,0.014846837287757767,0.068644345
Usp6nl,0.0006644466668624347,1.0083938
Mzf1,0.015021886638575612,3.3428442
6330416G13Rik,0.0006695952704460739,1.5803328
Rpap3,0.014981053293742464,0.6156756
Rpl7a-ps5,0.0006950332302460491,0.26688924
Simc1,0.015305518496249096,1.2573771
Actr2,0.0006974112112702115,0.34302217
Krt7,0.015250119519179593,0.236521
Cul7,0.0006989815334416529,1.5922793
Gm16062,0.015384549639932004,1.6200856
Kdm6a,0.0007022439137560453,0.6328311
Dscam,0.015736065549435643,23.31904
Alox5ap,0.0007142715459030567,0.36214414
Gmpr,0.015537708793588038,0.46897253
Atf7,0.0007189944781180069,0.8662636
Ppp2ca,0.015671382490867677,0.19468184
Cnnm4,0.0007252800655908082,0.5973362
Edc4,0.01603612036392971,0.5839076
Crk,0.0007291028655810058,0.45553863
Kif5b,0.01602361740588177,0.1458834
Fam101b,0.000727989410251313,1.0936918
Dmap1,0.016066919876505166,0.42587125
Brap,0.0007359776725677457,0.6180981
Psmc5,0.016091029418765335,0.18287306
Myo15b,0.0007407134107738329,0.33502126
Snrnp48,0.0161385349069829,0.3424246
Spa17,0.0007415019964607099,0.53766423
Dnttip1,0.016297593512880227,0.37942794
Arpin,0.0007445437540577807,0.55967367
Gtf2a2,0.01641816119520935,0.20959263
Pnpla3,0.0007472869850305322,0.80285764
Atp6v1e1,0.016581705174660337,0.17374833
Gsk3b,0.0007529991488405646,0.3329409
Atf6b,0.016610619386528035,0.30063763
Tstd1,0.0007710221981368389,0.57280576
Psmb3,0.01665566568954742,0.14360334
Ino80c,0.00077924797038713,0.6931772
Cracr2a,0.016904408809273727,3.580547
Klhl9,0.0007852818280679203,0.5335642
Tmem147,0.017032076746398055,0.17029299
Grk6,0.0007902935154941611,0.41089123
Ptpn1,0.017410547214125407,0.26559493
Gimap8,0.0008036126434988154,0.8367242
Tm2d3,0.01741155333461667,0.2554499
Tjp3,0.0008106031763228206,0.33995372
Plpp1,0.017498842998557473,0.47399023
Tesk1,0.0008145377183162771,0.87161833
Fxyd3,0.017556039656767226,0.25315848
Gm8730,0.0008344706994251899,0.17640127
Atcayos,0.017960307504654105,23.339544
Arhgap1,0.000834907018662344,0.42757308
Ppp1r14b,0.017859796913140998,0.23194686
Pkm,0.0008433686021797255,0.27456793
Trit1,0.01805861333432479,0.45278594
Car9,0.0008433828992773605,0.7954157
Dnajb6,0.018252454014502914,0.2169707
Htt,0.0008560173606123828,0.71934766
Insl6,0.01848838247110333,0.5352337
Rb1,0.0008853378313839049,0.72247463
Rpl21,0.01857730165662679,0.06558005
Ptpra,0.0008954805090410682,0.42888638
Inhbc,0.01872588717842459,0.57384425
Xlr4b,0.0009146425836445125,24.298145
Ap4b1,0.0187633850092026,0.5797126
Igf1r,0.0008993545500721528,0.9708247
Fzd7,0.018794340469641874,1.0391852
Abi3,0.0009017967357348143,0.90597874
Prex1,0.019159705360834074,1.735408
Fam76b,0.0009136645359308275,0.7102599
Hpn,0.01930310691679817,1.5603925
B2m,0.0009388991200610276,0.28753677
Sema3c,0.019248630070032482,0.7699703
Ccdc107,0.0009397245366425795,0.46849033
Rps23,0.019268023141846998,0.088173315
Ubtf,0.0009582557970598223,0.33592576
Slc25a4,0.019568702016351885,0.28696108
Lpcat4,0.0009568493046697815,0.6228003
Fcf1,0.019667743941871065,0.23699486
Rpia,0.0009656548636845347,0.4788665
Rbfox2,0.02008564719745662,0.37419575
Cdc42ep1,0.0009730246389878691,0.5588735
Rbm25,0.020329066596478658,0.1795357
Zfp646,0.0009790142388239732,0.7348652
Grap,0.020536165232589942,3.4990683
mt-Atp6,0.001000549384239492,0.11366277
Tnk2,0.020539730776841552,0.75136656
Nlrp6,0.0009979058484473776,0.8465359
Capza2,0.02059528071912332,0.19246745
Lima1,0.0010250785286946961,0.17439564
Zfp12,0.020683506175626008,1.0585879
Gpx4,0.0010306298403486007,0.18234666
Ppp3cc,0.020822428160387717,3.463487
Rac2,0.001031400941051712,0.6311699
Ptpro,0.020826035361596135,2.1408598
Ndufv3,0.0010380607907020684,0.23215973
Upp1,0.02078220564182679,0.80190253
Rbp7,0.0010389173214917873,0.9991629
Sult1c2,0.020930773307237426,0.44661757
Hn1l,0.0010545470065291018,0.46165383
Ces1f,0.02104353414637163,1.1900389
Naip1,0.00105432828881368,1.5629928
Memo1,0.021252456421885016,0.40444472
St6galnac6,0.0010551977229519966,0.7873805
Rnf11,0.02123821044904549,0.32252494
Otc,0.0010685551956393813,0.7573439
Txndc12,0.021323062180905277,0.34432065
Nckap1,0.0010730137912862826,0.48746094
Daam1,0.021602500906624647,0.42719892
D430042O09Rik,0.0010774524768905063,0.7282818
3110043O21Rik,0.02184112977146442,0.7877376
0610012G03Rik,0.0010874590327886813,0.2672202
Arl10,0.021921644259299287,0.7424003
Stard4,0.0010955396641614493,0.5446231
2900060B14Rik,0.022162630456259616,1.1945038
9330151L19Rik,0.0010970415083038226,1.1718578
Rpf2,0.022251588012437203,0.31877285
Tfrc,0.001099567330268624,0.69689155
Degs2,0.02225999560011187,0.15867859
Top2a,0.0011115726642535403,0.7539864
Arhgap8,0.022555386719715922,0.31296214
Dek,0.0011128291501889707,0.4259331
Calhm2,0.0229060774595043,1.9814873
Shoc2,0.0011131914419083167,0.5662667
Xbp1,0.022757359861103683,0.21348907
Rfx1,0.0011271398327668601,1.0610899
Sergef,0.023436682754284958,0.70381063
Taf4a,0.001130642035134291,0.89914924
Rab14,0.023475730469495127,0.1523614
Tcf25,0.0011365053433244128,0.29767412
Lrrc75a,0.023657014347463007,0.6044397
Gpa33,0.001135897941836369,0.2831553
Cotl1,0.023646425324837843,0.25265196
Dynlt1a,0.0011456651380495034,0.53806126
Atp5s,0.02383307386209003,0.51778054
Ctdsp2,0.001159434695202907,0.3925591
Mphosph8,0.023875339938809543,0.22785133
Odc1,0.0011699938629972004,0.44088632
2510039O18Rik,0.02397611215126901,0.30672482
Mpc1,0.0011738483899969459,0.22759643
Sec22b,0.024102446619338955,0.2715286
Glud1,0.001195786081654364,0.37372
As3mt,0.024112851615224508,0.2376079
Trim35,0.0012178414077427503,1.0316113
Cops3,0.024119848913349614,0.23005195
Svip,0.0012257739934767237,0.46363845
Rbm8a,0.024115225944426676,0.14728734
Wdhd1,0.0012352438001695062,1.376251
Elavl1,0.024382224800963664,0.23498505
Hck,0.0012518770294291915,0.44877005
Adh5,0.024404558876240573,0.18813968
Snhg6,0.0012793899426470664,0.38687873
Slc25a17,0.024549914535449392,0.28128085
Rrn3,0.0012901400299486828,0.7561693
Med19,0.024561386141998067,0.25443324
Ctss,0.0012905886254301023,1.0014342
Psmb4,0.02464438381832592,0.13786991
Ube2cbp,0.0012942371864450594,1.8072752
Slc38a1,0.02474874985104006,0.3126352
Armcx3,0.0012945199150880037,0.7578724
Fmo4,0.024785109414767793,0.6279485
Rap1gds1,0.0013015981733457429,0.7131931
Ppil2,0.02480607076936567,0.23517153
Timm44,0.0013060030171733465,0.43090916
Slc25a53,0.025208525571312226,1.1605415
Shf,0.0013081520382906072,0.697321
Tsta3,0.025249216684277976,0.17674136
Fam178a,0.0013126032968724553,0.7789369
Bloc1s2,0.0253253266310429,0.20080613
Socs4,0.001314099104024433,0.50255203
Golga4,0.02538607426264704,0.24480093
Siva1,0.0013218155271134482,0.44751713
Cacna1a,0.025682257202140176,0.3447339
Sdcbp2,0.0013243908640499674,0.35155907
Ceacam20,0.0262493072327455,3.842759
Add1,0.001327276927882666,0.48159757
Guca2b,0.026074936194345,0.6073712
Shfm1,0.0013351451150843956,0.13509853
Tecr,0.02604644988465619,0.15421036
3632451O06Rik,0.0013288365292693065,1.3254646
Psmd8,0.026139281071341,0.14295274
Pak4,0.0013555574809035948,0.5216879
Nme1,0.02614346344902485,0.13517196
Trim56,0.0013565822886971667,0.6537704
Glb1,0.026691028746612284,0.3896258
Ddx17,0.0013624954295896941,0.34538314
Gm5616,0.026944732965235665,22.981976
Ncf2,0.0013800177733151522,0.40995702
Dusp8,0.027228805882675577,1.369529
Trim12c,0.0013794038172032636,0.6259479
Cystm1,0.0272056596239432,0.10498553
Bloc1s6,0.0013872106181714583,0.50136316
Enkur,0.02750708385797702,23.24225
Tbl1xr1,0.001397918914369981,0.5600939
Rpl19,0.027565094798285297,0.051362026
Kctd2,0.0013979166582859693,0.8127945
Wdr61,0.027678328595461116,0.21792391
G2e3,0.001446981923137386,0.90855783
Mad2l1bp,0.027832356849087605,0.41701686
Nomo1,0.001458204313401852,0.55970603
Kcnh7,0.02808596762528686,1.2166408
Mn1,0.0014851984119886809,0.71918225
Acaa1b,0.028098952460866907,1.3385177
Dcp2,0.0015468772860099673,0.55104285
Etfb,0.028232112912621243,0.14686128
1700011H14Rik,0.0015530734571184957,1.329798
Dpp3,0.02832915624609183,0.23955598
Nbas,0.0015544346859231518,1.0509276
Acvr2b,0.028510743796974027,0.5677917
Pqlc3,0.0015714755189765517,1.2732993
Gtf3c6,0.028472654158444553,0.21319202
Cs,0.0015973209006949823,0.30588603
Ddit4,0.028608437916953,0.34566554
Bmp2k,0.0016184990841028083,1.0245166
Slc37a1,0.028724131158239123,0.32414693
Gas6,0.00162072929284426,1.0269537
Rbmxl1,0.029032874220548552,0.26480964
Tk1,0.001637776824425138,0.8559354
Chodl,0.029267951645787677,2.5463822
Tmem104,0.0016422726258059268,1.577497
Strap,0.02915676576038062,0.21788874
Arrb1,0.0016653429513966069,0.6214408
Med29,0.029189855114197662,0.25513586
Ttc17,0.0016739002234716215,1.0285225
Btg3,0.02946812368126569,1.060536
Tapbp,0.0016821050199799063,0.38181254
Jun,0.02955547821703273,0.36010814
Igf2bp2,0.0016816645828487448,0.4802677
Ier2,0.029803285219388204,0.20893572
Helz,0.001687490850784346,0.44616425
Upf3b,0.02982189760334988,0.24022463
Sema3b,0.0016837421111837829,0.6454593
Bnip3l,0.029881608646110953,0.1789848
Prelid1,0.001702803933083964,0.216388
Tmem19,0.030191376337915788,0.33362812
Rreb1,0.0017101953851418733,0.5369111
Chrnb1,0.030875801229432582,0.95221424
Atox1,0.0017219049245429572,0.2122621
Mocs2,0.030847636801931567,0.16434824
Uqcc2,0.0017345233135739695,0.23055142
Ankrd28,0.03103648762850659,1.1702809
Tmem238,0.0017389405321745928,0.31474575
Snrpa1,0.03102722301937289,0.24062787
Abhd5,0.0017620853851131422,0.5399803
Ubxn10,0.031239524810196758,1.5036681
Ap3m1,0.0017675070433298685,0.56656814
9430016H08Rik,0.031199487594838097,0.31727368
Fubp3,0.0017820355710549244,0.6360713
Ppp2r3c,0.03125211241752235,0.28696066
Mier3,0.0017924327526396872,0.6556518
Spry1,0.03142624345628057,0.98523366
Krt19,0.0018076070790590518,0.4581845
Atg5,0.031406284186087784,0.25726855
1190007I07Rik,0.0018164463477973161,0.42981297
Mrpl24,0.03174150324063169,0.16612278
Gm21092,0.001815350630418911,0.54165447
Ubfd1,0.03226596669358081,0.26092967
Smpd3,0.0018183448484172993,0.51404804
Nelfcd,0.032775976876348686,0.28637266
S100a6,0.0018199381289372497,1.1772507
Pcyt2,0.03289047891838581,0.25919232
Lhpp,0.0018268582003343912,0.7420027
Lrmp,0.03308231136467023,0.19081654
Thrb,0.001831817029980653,1.327623
Srsf7,0.033118307175240586,0.19485617
Naip2,0.0018461458637796322,0.64164364
Hnrnpm,0.033214941773087134,0.1909438
Cpox,0.0018588639192444543,0.43817434
Coasy,0.03322520858898447,0.3194207
Rnf40,0.0018633561072821494,0.7363957
Gm10762,0.03332600785479026,1.4038565
1700066B19Rik,0.001866734453986979,1.4317003
Mrps33,0.03340569924343925,0.15560357
Alox5,0.0018810994302833645,0.39710888
C330013E15Rik,0.03367443439105201,1.6627259
Zfp524,0.0018966290095226682,0.5229967
Dnajb1,0.03356235747426446,0.26744628
1110001J03Rik,0.0019053060404996742,0.32678878
Cenpl,0.033670685257460156,0.5059587
Ablim2,0.001938064147364334,2.698439
Zfp626,0.033724907588074615,0.7894365
Asb3,0.001946168676305671,0.8395545
Pter,0.033735748263595655,0.568505
Slc25a16,0.0019493708297781299,0.55938524
Wrap73,0.033935693221145,0.5145594
Isx,0.001953995825049467,0.97630715
Hnrnph2,0.034016972957856835,0.26888406
2010111I01Rik,0.001961665151693181,0.32190046
Akr1b8,0.03419536291772117,0.7766858
Sdhb,0.00196284865141491,0.19309895
Eid2,0.0344410725063852,1.0230508
Arhgef38,0.001957305548464135,0.57428753
Dus3l,0.03451794031427723,0.3870999
Slc35g1,0.0019664012759664424,0.40987894
2410080I02Rik,0.03484541555098718,2.2575128
Uros,0.0019892593398527086,0.5234964
Polr2a,0.034688978861466,0.26332423
1700019D03Rik,0.0020087994623559993,0.8759433
Fbxo43,0.035135874744569216,3.4107015
Gpr39,0.002049660376736516,2.0667496
Hsdl2,0.03494018688656004,0.2945039
Lmo7,0.0020542275382697756,0.3981951
Hspa5,0.03513877333186107,0.1790287
Casp3,0.0020495652777346943,0.78157586
Pak1ip1,0.035767571169942856,0.21075197
1110032A03Rik,0.0020602456225916515,0.41748172
Zfp874a,0.03590981908661462,0.84164983
Stag2,0.0020704796834591158,0.4659445
Snap47,0.036021160750524424,0.32071912
Pitpnm1,0.0020688029227019385,1.5158794
Gm6696,0.03628490277684998,2.3055112
Dpysl2,0.0021348138941729524,0.35250112
Neu2,0.036387506830400713,0.6039129
Car13,0.0021416777586239356,1.5906447
Apof,0.03668143138374218,2.0682018
Ppp1r16a,0.0021462778700951013,0.56315404
Fermt1,0.03696081829532518,0.2461117
Rad50,0.0021519328004563514,0.48149496
Eif6,0.03700370209033564,0.14110284
Tkfc,0.002164628433279818,0.46516192
Rars,0.03728265763383559,0.23358499
Smarcad1,0.0021654084418648825,0.48577344
Cbwd1,0.037386970738202616,0.48432562
Gm21992,0.0022145656066021283,23.37913
D2Wsu81e,0.03792883637983984,0.34726533
Rpl37,0.0021927143682843376,0.09915707
Uba1,0.03796682000015243,0.18701483
Orai1,0.002190141105843509,0.5627949
2700097O09Rik,0.03801640429032565,0.4088116
Rdh12,0.0022140537863880533,1.8370756
Eif3m,0.03798456653211505,0.15261751
Ticrr,0.002218032753120216,1.8079057
Zbtb45,0.03858674376826852,0.45201707
Dsc2,0.0022330789941727943,0.44228482
Tefm,0.03877162216240912,0.4802714
Tsr1,0.002237886982337007,0.41862735
Tmod3,0.03895464559703295,0.35731268
Ostf1,0.002243188307709408,0.27082738
Nucb2,0.03915456165275019,1.2723262
Kitl,0.002245583714838879,1.0326868
4833413G10Rik,0.03929706892796737,1.6547594
Gip,0.0022543673338591545,0.52945274
Crebl2,0.03937994186242298,0.7783121
Clec4a1,0.002279880781411926,1.8547565
Ddc,0.03944550527903381,0.3216866
Muc3,0.0022805842811019824,1.0037432
Tm6sf2,0.03955809808709273,0.3606677
Ndufa5,0.002289504414511077,0.22907533
Yipf1,0.039549769205752795,0.18241303
Mrpl33,0.0022990154721573286,0.24715886
Sar1a,0.03970388032188376,0.23695031
Nfe2l1,0.0022961621535639207,0.49716166
Capzb,0.039770866087951565,0.12823343
Mrps21,0.0023056576360181587,0.21660699
Ndufv2,0.03977273509207275,0.118000634
Gmnn,0.0023007802196849387,0.51076394
Nsmce2,0.04008193850420165,0.3031346
Ada,0.0023385344286196105,1.7795843
Atp5f1,0.040234195560839174,0.084258005
Sv2c,0.002354184792164804,2.6912153
Poc1a,0.041275546023826014,0.44421732
Smim22,0.002355060970452001,0.27770078
Zfp595,0.041446542156464414,1.2652164
Plekhg5,0.002357983168722274,0.470315
Ddx55,0.04166803160109883,0.36829284
Rpl22,0.0023633162037365956,0.14696488
Fam174b,0.042396629793997845,0.40740174
Naip6,0.002381984485288238,1.1622268
Fam114a2,0.04250810838563278,0.1977543
Nlk,0.002423248676517466,0.6579855
Ifitm2,0.04256357662647687,0.16908656
Josd1,0.0024296941087548884,0.6139649
Ran,0.04267428660931932,0.12871541
Svbp,0.002441214595784294,0.32545513
U2af1,0.043027580384540985,0.14318871
Elmsan1,0.0024588507834286573,1.1926321
E2f2,0.043256024355182214,0.35390496
Abr,0.0024745698350284217,0.49434456
Zfp523,0.043325159527986365,0.5099611
Sptlc2,0.002483853822969411,0.41091773
2200002J24Rik,0.04396295594122145,0.6835577
Klhdc10,0.0024819605784474155,0.64794916
Tmem208,0.044257178894474114,0.14731187
Nufip2,0.0024857469081044515,0.55980027
Akt2,0.04437450710577306,0.48928237
Tmem5,0.0024966115491992643,0.5478901
Fam21,0.044981955394930544,0.38246816
Caprin1,0.0025098138106005342,0.3111366
Herpud1,0.04509838972257566,0.20430891
Ptms,0.0025415192104357985,0.21215901
Ube2e1,0.045171921629648934,0.18140638
Hist3h2ba,0.002557418986112543,0.7228821
Rtn2,0.04579475329857325,23.033365
Sstr2,0.0026259894772860002,23.581835
Arl4c,0.04561865952002791,1.5839754
Pak2,0.0025972876155700713,0.31341755
Slit2,0.0458422527429979,1.5731516
Rps6ka4,0.0025961007362851913,0.88074714
Fndc8,0.04615626151685111,23.006445
Relb,0.0025998603296185033,0.6350356
Ptges3l,0.04610657863915344,0.9329233
Gngt2,0.0026092250647764045,0.79995334
Ddx1,0.04617296442479484,0.22874977
Man1b1,0.002633069325584694,0.52708024
Psma6,0.04630904838477819,0.12786964
Syt7,0.00268183149330367,23.451708
Chd6,0.04654029783123185,0.22025941
Gm3336,0.0026443237393411635,0.880116
Cdkl3,0.04667548804002527,0.8222065
Brwd1,0.0026476268023331597,0.48805678
Ccl6,0.04669810237013086,0.53483075
Ano8,0.0026491477882356344,1.6297399
Trmt13,0.04673046494145191,0.25719392
Rnpepl1,0.00268115403118817,0.36777064
Gm17705,0.04705926068349007,22.868208
Cenpm,0.002719583518758701,0.94883764
Zfp566,0.04685010101669238,1.1147727
Fanca,0.0027500078063283947,2.588943
Rraga,0.04711682757266643,0.20631316
Samd9l,0.0027538288987900136,0.3981207
Gm2245,0.047470140812559486,23.142382
Mgrn1,0.0027552582630979024,0.55247647
Ruvbl1,0.04760681919560878,0.28021416
Ppp3r1,0.0027583104846921327,0.4882974
Rbp2,0.047687617540769396,0.39465752
Sucnr1,0.002772044205590535,0.6903032
Gca,0.047796365450270197,0.3641319
Anapc11,0.0027808876649356882,0.27482915
Cmas,0.04781904679081911,0.16964036
Usp24,0.002778944598200714,0.773678
Cpn1,0.04794016100194912,0.8129426
F2rl1,0.0028301653183299114,1.1464753
Agmo,0.04799824104825158,0.5811826
Tmem141,0.0028383232466814043,0.3223301
Rpsa,0.04800835301449129,0.090695545
Chaf1a,0.0028545356327086186,0.8627822
