,logFC,P.Value,adj.P.Val
Amica1,1.1190988,0.005014107337351003,0.1643296259530225
Atf5,1.4205396,0.0017660363358381055,0.07986521812645438
Cdc42se1,0.79774725,0.005041904063871876,0.16438103917332186
Aldh1l2,1.7863412,0.001767914974744822,0.07986521812645438
Ncl,0.3687328,0.005030747084395256,0.1643296259530225
Tmem56,0.82436764,0.0018026773169569218,0.08101904984880814
Aprt,0.5276182,0.00510395378713294,0.1651782318624073
H13,0.33981347,0.001872376569671323,0.08325664309554186
Reg3b,1.0675207,0.005154763174318536,0.16621037295834795
1700086L19Rik,21.698072,0.001799001411798074,0.08101904984880814
Krt19,0.31783137,0.00513980667016225,0.16603276215948753
Jtb,0.32069024,0.001895671542033664,0.08391092193490574
Slc5a1,0.9179533,0.005169804141335757,0.16639005160383383
Stip1,0.6624846,0.0019133906042966423,0.08427070949700476
Sorbs2,1.201562,0.005240459373951228,0.16730540574961802
Mapk7,2.1722598,0.0019053974767805364,0.08412952225996072
Uqcr10,0.27821082,0.005264642381179448,0.16730540574961802
Cenpn,21.117773,0.0019354431240113845,0.08502885504563014
PISD,0.5895533,0.00533652536703025,0.16852855492962684
Sult1d1,0.46120283,0.0020004404624746086,0.08701420853234232
Gip,0.33569774,0.005348651955657162,0.16852855492962684
Grb10,21.119173,0.0019557808060650787,0.08570807008723598
Tomm7,0.32905903,0.005373343937248517,0.16891909303983574
Zfp52,21.5572,0.001965636197240653,0.085925683816194
Ccnt2,0.71070075,0.005846230963917402,0.1780516754400702
Ppp1r7,0.8723159,0.0020818271145272454,0.08944730533884422
Cox8a,0.22320244,0.005927221501353341,0.17989475551516798
Sema3b,1.1184686,0.002104627709738606,0.08998691665021051
S100g,1.5993831,0.006168166399478029,0.18497131081574641
Herpud2,0.7599161,0.002099357100097723,0.0899804934634568
Ubl5,0.288078,0.006229976052789747,0.18557660119686828
Tac4,21.917572,0.0020474036928752612,0.08844328632499913
Hmga1-rs1,2.1085815,0.006341831857059337,0.18730253987244325
Nat6,1.3288529,0.002065042923443067,0.08894362571976719
Zdhhc20,0.79271734,0.006328422941278329,0.18722117230148835
Smlr1,1.615995,0.0020483934179863794,0.08844328632499913
Reg1,0.7754533,0.006419602997012569,0.18910110299590624
Iah1,0.78601867,0.0021167643773828456,0.09028616602851637
Sf3b2,0.5222144,0.00661724072338198,0.19204913642866764
Sv2c,21.945097,0.002183148739412522,0.09222229037907752
Serbp1,0.3225604,0.006606805272994437,0.19204913642866764
Got2,0.8590358,0.002243331676020652,0.09408608005420267
Gm15308,0.6702874,0.0068070277003697294,0.19545734931143344
Abo,21.33717,0.0022048497119019923,0.09291564505336622
Fzd5,1.2162596,0.0072289005247779675,0.2035204693383083
Hmox1,2.81363,0.002212049344664928,0.09299603620525546
Hmga1,1.3369209,0.0072515708446212225,0.20356526270372005
Rbm42,0.5218431,0.0022932697606690674,0.09549675237970975
Top2b,0.81962186,0.0073412141745475,0.20539637808298764
Ttc28,1.1935177,0.002269302958976183,0.09494871642402017
Gm26825,1.404735,0.007362436724470588,0.20539637808298764
Tmlhe,21.422426,0.0022892960109545633,0.09549675237970975
Slc29a1,0.8080206,0.007391886797110308,0.20539637808298764
Trim14,2.4768796,0.002313517823102858,0.0958854922296852
Maf1,0.5895211,0.007398617613755828,0.20539637808298764
Arpc5l,0.48091382,0.002452581599150843,0.10093493311915168
Arpp19,0.36790517,0.0073925587441170315,0.20539637808298764
Bet1,0.32786807,0.002498055021516727,0.10114820482284204
Txnip,0.4039701,0.007360802185364716,0.20539637808298764
Ctsh,0.47025022,0.0025370418559484153,0.10198684560694342
Nomo1,0.7196562,0.007616051093654557,0.21010496996670572
Il17rb,21.33329,0.002459891536750824,0.10096887348247977
Gbas,0.93183583,0.007701728351082071,0.21098988772047414
Spns2,21.700405,0.0024798512075639625,0.10111003543044435
Isg20,1.025789,0.007708160696326433,0.21098988772047414
Rab1a,0.3134598,0.0025855066265164334,0.10326160897221201
Srsf7,0.42635587,0.007784785930332971,0.21242553284742438
Zscan2,2.9703028,0.00249451343462682,0.10114820482284204
Eif4a2,0.31565905,0.007918188407682224,0.2140712690587688
Axin1,1.0633863,0.0025426987956253507,0.10198684560694342
Zdhhc2,1.9750032,0.008008155803831768,0.21477669689423307
0610039K10Rik,21.358654,0.0025308403932415868,0.10198684560694342
Lrmp,1.5445827,0.008017612995084328,0.21477669689423307
Rexo2,0.42890817,0.0027282142235850945,0.10725482897329053
Tnrc6b,0.8479296,0.008134218380480604,0.21657972666694797
Tmem82,0.9924537,0.002666429718320248,0.10553416540549936
Cox5b,0.26519805,0.008116956872490854,0.2164480775725065
Cryzl1,0.75667197,0.0027117068033153673,0.10708499697676618
Atp5k,0.33407488,0.008224982165785174,0.2180499858024926
Psph,0.8157076,0.002761367868228083,0.10831588738475915
Atp5l,0.2576467,0.008224903502082935,0.2180499858024926
Paqr7,3.2586486,0.002720629551782784,0.10719646437999744
Lcp1,0.8594129,0.008323932694056846,0.21930505132332975
Atf3,1.0472287,0.0027805833612304766,0.10882670691960615
Mum1,1.1349705,0.008375713381972865,0.22033893901408555
Lysmd1,2.1252053,0.0028056504989571653,0.1095637693737206
Foxj3,1.2561978,0.008524218602078543,0.22257963372113854
Ercc3,1.3319217,0.0028289680060446134,0.11022938973441683
Grb7,0.57178605,0.008628986302994657,0.22398401226370032
Ugt2b5,3.3748672,0.0028475297707036547,0.11070716960304275
Rpl24,0.22825506,0.008712742766935374,0.22549194203734213
Gm20635,21.30572,0.002875141817113111,0.11153392307313179
Vdac1,0.43264493,0.008710796916806476,0.22549194203734213
Mrm1,2.2818565,0.0028912104071497162,0.11191022133225102
Mbnl1,0.737155,0.00881842348567876,0.227027257551175
Ddx27,0.79908764,0.0030022467479782254,0.11569842566276613
Oard1,0.54973763,0.008841631809635103,0.227027257551175
Gmppb,0.41995308,0.0030739799071805253,0.11814915517458731
Defb1,1.3038133,0.008991725708673362,0.22894668085199443
Ldlrap1,1.5346901,0.0029690945365559926,0.11467230393604055
Cox7a2,0.25138757,0.009136501768049633,0.23101546125170674
Ppp3cc,21.67556,0.003079287149033232,0.11814915517458731
Zfp612,2.0157115,0.009302065629816331,0.23352171330394625
Ribc1,22.132048,0.0030864363395506993,0.11816545924820139
Snrpg,0.3817771,0.009261470055196525,0.23316878693405235
Tspan1,0.2637035,0.0032950331209091344,0.12346187000796637
Hnrnpa1,0.47061417,0.009338365043535513,0.2340985576462904
P4ha1,1.189572,0.00325007920834306,0.12229901911822826
Hmgn1,0.42723987,0.009429194081248754,0.23503436537558065
Zfp780b,1.2135739,0.0032158454360205965,0.12213249415541046
Lgals4,0.23656891,0.00937801465316809,0.23416367235663332
Vwa8,0.91228837,0.003265850658822231,0.12262990091342535
Sema7a,2.5682886,0.009572435920101293,0.23626250270757626
Wdr31,21.664967,0.003235048406729613,0.12213249415541046
Mina,1.2794588,0.009566364665596091,0.23626250270757626
Sgsm1,1.4552625,0.003238703822706497,0.12213249415541046
Ang,0.2681964,0.009630831837549822,0.23732749884504506
Tubb4b,0.29068282,0.003429806874182417,0.12752071250953936
Id1,0.8748041,0.00969788136966034,0.23835086616649115
Wwox,1.8863257,0.0034323847389183476,0.12752071250953936
Cdk4,0.4055627,0.009915339239895534,0.241844174395863
Hook2,0.775736,0.0034842247727867146,0.1286308443953381
Tmprss2,0.33406398,0.010010550735133012,0.24309891672101594
Thbs1,0.8919071,0.0036317559034583003,0.13224094286488736
Zfp422,0.86309147,0.010093426386733509,0.24397769173874545
Med8,0.5712535,0.0036776310229493098,0.13297672343658729
Nudcd3,1.0016625,0.01027976574491216,0.24611215726885746
Sh3bp5,2.8311024,0.003575487031513474,0.13117334781792542
Add3,1.0409744,0.010396526025297661,0.24722348016584006
Slc25a29,1.669362,0.0036346881809446643,0.13224094286488736
Rorc,1.5390792,0.010498370490293377,0.24788884683033408
Btg2,0.34462395,0.003799852251204898,0.13544584910836444
Ano6,1.2194514,0.010524240480571755,0.2479121688540046
Col16a1,2.2945027,0.003666090368391185,0.13283341452317174
Trappc6a,0.39560318,0.010501607776191592,0.24788884683033408
Ptprt,1.2090445,0.003685179782257896,0.13297672343658729
Eef1g,0.24039324,0.010489482840220743,0.24788884683033408
Gm17249,20.95067,0.003705641488249473,0.13318034458188516
March2,0.86230606,0.010565077421170391,0.24854097124796157
Lyrm2,0.87814116,0.003762057696959436,0.13464488779769485
Crip1,0.2836052,0.01050914419214698,0.24788884683033408
1810010H24Rik,1.667392,0.0037298384820390394,0.1337641870303511
Rasal2,1.5736759,0.010811173999362626,0.2516354446235754
Sik1,21.661398,0.0038116759949344096,0.13559227177931657
Agr3,1.0507631,0.011155264744744885,0.2565856902609972
Gm26910,21.128246,0.0038409853170403214,0.13597578949937822
Snrpb2,0.6052564,0.011249505306012132,0.2584151068530081
Rsph9,2.2626433,0.003850834331422748,0.13597578949937822
Taok3,0.5621509,0.011280889257557828,0.2587977374974722
Vwa3b,2.821673,0.0038534082496267203,0.13597578949937822
mt-Nd5,0.3222101,0.011397140878865581,0.26044467706671637
Tbc1d8b,1.1757501,0.003922275535588488,0.13757714169041216
Brd8,0.6750327,0.011530520662945428,0.2621477912040937
Donson,1.9235277,0.003917957911751971,0.13757714169041216
Zfp787,0.5668786,0.011546257917940507,0.2621477912040937
Ninj1,0.4428765,0.004085151575489049,0.1427204147834375
Hmgb3,0.6201922,0.011599482076490445,0.26233938034770476
2610016A17Rik,0.73546684,0.004105684327421212,0.14315315612256538
S100a11,0.45638055,0.01163354547914429,0.26243426791399566
Ugt2b36,3.0205176,0.004041227028580701,0.14146709675945948
Olfm4,0.88325185,0.011699100945068066,0.26357474475343734
Psmd1,0.68199456,0.00418492439018431,0.14476707934785213
Rbm47,0.47452685,0.011798242023821433,0.2651285256836497
Adprhl1,22.022482,0.004133729755777202,0.1435613300361122
Snx13,1.2913384,0.011898265140571861,0.265935449345326
Ly6d,22.003626,0.004164090342145857,0.14433049227323305
Oit1,0.3920281,0.01190118504084427,0.265935449345326
Me1,1.4589539,0.0042224711230983095,0.14549310793373843
Aamdc,0.45129645,0.011909816117610626,0.265935449345326
Pla2g12a,0.34230968,0.004343406527827483,0.14763381608029472
Rnf216,1.1471883,0.012072094493643841,0.267857217849499
Ftl1,0.13894585,0.004365553328079621,0.14781477578871519
Ndufc2,0.33230338,0.012010571765130896,0.2671668071248674
Mpz,2.996113,0.004212370687069262,0.14543023592115548
Cps1,0.47037104,0.012179097843746082,0.2690651274720164
Bcas1,0.8833784,0.004339832993386497,0.14763381608029472
Pfdn5,0.2329435,0.01221774201855359,0.2693881812949087
Nedd4l,1.3604474,0.0042689958917756605,0.14652161094955796
Mrps9,0.74533993,0.012474729888325943,0.2733396861939549
Hsp90b1,0.30034462,0.00448163212849264,0.15116261304030934
Sos2,1.3060161,0.012582270063766129,0.2743278310552881
Ccdc149,1.492258,0.00433171394548854,0.14763381608029472
Trap1,0.7720936,0.012702235290101293,0.27489702063171184
Ttc26,21.278755,0.004339742059036528,0.14763381608029472
Uqcr11,0.25004098,0.01268343401623503,0.27489702063171184
Wwtr1,3.3198771,0.004361629248223825,0.14781477578871519
Cftr,1.1928488,0.01283421082920205,0.276377286712915
Copz2,0.31134143,0.004537745954505698,0.15188916125434024
1700097N02Rik,1.421418,0.012864998607589169,0.276377286712915
Gm44421,1.8357036,0.004493326315254196,0.1512667113754061
Glrx,0.53520525,0.013023853114565644,0.27856506453507285
Kiss1r,22.073853,0.004523163813763154,0.15168999560927465
Rbm3,0.29997844,0.013030244297947413,0.27856506453507285
Atp6v0d1,0.46745065,0.004866001715625599,0.1610362488675869
Abhd11,0.40869725,0.01308878813397096,0.2791374682988734
1700007L15Rik,1.134104,0.004797234220185038,0.15936067476618465
Kcnq1,0.9089105,0.013775021794340288,0.289555571760696
Mettl1,0.49886248,0.005018947062351273,0.1643296259530225
Gm26917,0.3220011,0.013918596014076627,0.29187528371762356
Clec14a,20.924505,0.004916793880303007,0.1624113136439187
Gast,23.489864,0.014110555851363378,0.29317729912872986
Ttc39c,2.1556942,0.00496235269906263,0.16330229209855354
Smpdl3b,3.3135939,0.014149419763259901,0.293562873081188
Amd2,21.64277,0.005030975858574296,0.1643296259530225
Sort1,0.4648327,0.014040566363452866,0.29294759538527726
Vdac3-ps1,21.909079,0.005097699535500124,0.1651782318624073
Eif4h,0.4242703,0.0141141521119277,0.29317729912872986
Fstl3,1.617653,0.005098975662568619,0.1651782318624073
Supt16,0.9225683,0.014322040200557303,0.295935441218813
Ccl20,3.2086577,0.005092610512639561,0.1651782318624073
Gzma,2.6083424,0.014521393255049343,0.298810823970705
Gsdma2,1.0970385,0.005194282366358195,0.16654415884551207
Id2,1.6647897,0.014558015131888945,0.2992140349855958
Dpep1,21.611486,0.005182245944138983,0.16648557216883794
2410004B18Rik,0.7922156,0.01458760830698238,0.29947201025537545
Homer3,2.9681983,0.005203024139656639,0.16654415884551207
Impad1,0.51650906,0.01509392727598921,0.30735293629311516
C030039L03Rik,20.838984,0.005250115320551237,0.16730540574961802
Gm9844,1.164132,0.015184004224120086,0.3080604154423727
Scamp2,0.46975535,0.005396409792339721,0.16903941048268437
Zfr,0.74734336,0.015198792476443243,0.3080604154423727
Pwp2,1.8359226,0.0052723090998352444,0.16730540574961802
Serf1,0.516277,0.015231936687003771,0.30837652465520426
Ell3,20.999725,0.0052744093088993565,0.16730540574961802
Rapgef1,1.5020564,0.015449770439130144,0.311709317941256
Arl6ip5,0.54561067,0.005393346142456048,0.16903941048268437
Ctc1,1.4565548,0.015585089133786697,0.3133601502837913
Pcdhga12,3.0723503,0.00528483081012767,0.16733393121869108
Nlrp6,0.7485723,0.015559205058174787,0.31319806470481737
Gm26881,22.00443,0.0053513306578689915,0.16852855492962684
Pkig,0.63476557,0.01565179614057195,0.31434172980373815
Slc22a18,0.86037374,0.005475300886571483,0.16980897474767062
Strbp,0.64436984,0.015922383668350783,0.3180999592623411
Pmepa1,0.8508313,0.005478955709436593,0.16980897474767062
Ndufs6,0.25952917,0.015949779836957466,0.3180999592623411
Zfp174,21.211905,0.005426289856781743,0.16937156599151965
Atp5j2,0.23539056,0.016013795386960496,0.3183977814688753
Synpo,2.9549599,0.005422536733993403,0.16937156599151965
Aimp1,0.4135174,0.016210850301960667,0.32152739543606634
BC055324,21.80828,0.005445682913426748,0.1694660605549297
Slc25a5,0.24200231,0.016275043632311498,0.3220735830524887
Atg4a,1.2924722,0.005448604348348904,0.1694660605549297
Cdk12,0.8133693,0.016538528298328622,0.3251184653926952
Dhodh,1.1107028,0.0055087940383459835,0.17043316485185558
Fbxo21,0.95924646,0.016576916007048022,0.3251184653926952
Prrg4,20.986479,0.005556552638371386,0.17160861074534337
Prrc2a,0.715503,0.016573644635383744,0.3251184653926952
Srpk1,0.5733609,0.005641638862213524,0.1736261291167745
Ndufc1,0.27123514,0.016635251222460366,0.3255359351139154
Sufu,2.6346524,0.005588670295231528,0.17229772473351515
Naa10,0.45399013,0.016716756411498647,0.3267670304997394
Sept11,0.97159356,0.005658319158062853,0.17383503944866874
Ccdc34,0.43153548,0.016809001133999656,0.3278408178998623
Ddhd1,1.2088925,0.0057060328661104375,0.17499496606659462
Snhg9,0.739898,0.016893433104397337,0.3283941371057239
Abcf3,0.773429,0.005807093997192622,0.1771685676497996
Cog4,0.9843727,0.017087919109036145,0.3307114565012028
Tstd3,1.3143916,0.005779820534133295,0.1769491049587533
Nras,0.63854843,0.017070405953570223,0.3307114565012028
Naaladl1,20.904783,0.005807152732389722,0.1771685676497996
Hoxb8,2.530822,0.01739867555624402,0.3329414558564264
Hsd17b2,1.3430607,0.005901474256209651,0.17942319568230486
Aldob,0.30516133,0.017306363864308606,0.3329414558564264
Plpp1,0.6704561,0.006044103821727879,0.18312592492969657
Hipk3,0.8198323,0.01739920899288164,0.3329414558564264
Sec22b,0.44502372,0.006102278741648555,0.18362216494347613
Gm1123,0.24775912,0.017328672597190595,0.3329414558564264
Eci2,0.49872148,0.006096403753680883,0.18362216494347613
Acss2,1.0669733,0.01743547073434015,0.33303644262452115
Srr,1.4887906,0.006079951280237259,0.18362216494347613
Myo1c,0.8854569,0.017475427627383435,0.33318482952773154
Crlf1,0.40530375,0.006253486990937414,0.18557660119686828
Nop10,0.2473834,0.017583418363954953,0.33466638755349953
Lrfn4,2.32474,0.006082400500570621,0.18362216494347613
Pgap2,0.8881571,0.017844024532659715,0.3373970932809144
Gper1,0.7042479,0.0062622730615001935,0.18557660119686828
Tkfc,0.8660352,0.017900447633480362,0.3373970932809144
Sprr2a3,2.6288822,0.006149638981361986,0.18473095011875929
A4gnt,0.93362147,0.017932560469150063,0.3373970932809144
Rnmtl1,1.2461578,0.006199311163619958,0.18557660119686828
Tmem161b,1.6505163,0.017901800654561043,0.3373970932809144
Mrps2,0.93478453,0.006249806220988623,0.18557660119686828
Numa1,0.78770286,0.018174637457738264,0.34040043664059155
Rras,1.4430091,0.0062449670990563835,0.18557660119686828
Ccl27a,0.7857937,0.018188125803399565,0.34040043664059155
Chst4,1.318909,0.006235931934665687,0.18557660119686828
Ptgs1,2.2745733,0.018374852278325172,0.34061316359389054
Ube2d3,0.278577,0.006549744492142669,0.19151191341168575
Cnpy2,0.24807069,0.018258080571008934,0.34061316359389054
Arsb,0.95664096,0.0064242507533463855,0.18910110299590624
Trim2,0.549385,0.0183181275223044,0.34061316359389054
B4galt4,1.4137979,0.0064902225860675586,0.19008780250827537
Xpa,1.2232022,0.018422101282064396,0.34087187768306487
Unkl,1.4489499,0.006489455135088762,0.19008780250827537
Sord,0.44786146,0.0183663141799473,0.34061316359389054
Zfp809,2.0688267,0.006490142442473975,0.19008780250827537
Thoc2,0.58403313,0.018474022350687177,0.3410125995468758
AI427809,0.75939775,0.006646422650095053,0.1921012914969085
Vdr,0.676437,0.018766170984401448,0.34361024616675423
Cd74,1.0584626,0.006616263211180175,0.19204913642866764
Dguok,0.6521893,0.018930600257675123,0.34580814795023385
Nlrc4,0.6074531,0.006746813699624207,0.19436353630081343
Mrpl32,0.48514444,0.01901136636696225,0.346922888023497
Gm14403,20.97801,0.0065968454870971435,0.19204913642866764
Dcaf8,0.7419857,0.019092301922705685,0.3480384042403599
Gm26588,1.9275647,0.006622760864722733,0.19204913642866764
Ovol2,1.072982,0.01929991543686174,0.3496468185278055
Fam161a,21.595062,0.006642972388498237,0.1921012914969085
Gm10020,0.5539255,0.019362267425667906,0.34969488743192406
Mpi,0.72417873,0.006800884588708334,0.19545734931143344
mt-Nd3,0.29770258,0.019481845907229997,0.35005570360710914
Edem2,0.28308222,0.006867077384636228,0.19596019499933087
Ap1g1,0.7571007,0.01967259162687796,0.3516933497026755
Cdkn1a,0.5658751,0.006844587398725754,0.19596019499933087
Pycard,0.24716504,0.019741093615581896,0.35219313513362505
Zfp667,0.65229446,0.006885395946484138,0.19596019499933087
Fam20b,0.58054674,0.019881816957549925,0.35291229231820687
Heatr5b,2.4629068,0.006739484366060956,0.19436353630081343
Avil,1.4240619,0.019925447160139113,0.3532947956369779
Coro7,1.4209213,0.006861189638337042,0.19596019499933087
Sepw1,0.3108738,0.019856277045089243,0.35291229231820687
Nkapl,21.22263,0.006877776745672958,0.19596019499933087
Txnrd2,0.89453316,0.02030928675700336,0.35699009968625267
4732419C18Rik,21.553926,0.006891447135354605,0.19596019499933087
Smarcd1,0.9540669,0.0203007497416527,0.35699009968625267
Dnm2,0.694885,0.007089726699810379,0.20062442398674366
Cgn,0.7599495,0.020312719301320146,0.35699009968625267
Ctsz,0.3824465,0.0071243765791765635,0.20128081933419575
Sh2d7,2.8301108,0.02048377927304766,0.35816695772413926
Tec,21.808764,0.006999193551259852,0.19870246894392468
